Brand,Model,Price,Released,Mass,Platform,Operating System,CPU Clock,Processor,Processor Score,RAM Capacity (converted),Non-volatile Memory Capacity (converted),RAM Type,Display Diagonal,Resolution,Pixel Density,Display Type,Graphical Controller,GPU Scores,Microphone(s),Loudpeaker(s):,Audio Output:,Expansion Interfaces,USB Connector,Max. Charging Power:,Nominal Battery Capacity,Image Sensor Pixel Size,No. of effective pixels,Aperture (W),Camera Extra Functions,Camera Extra Feat.,Secondary No. of pixels,Built-in compass,Built-in gyroscope,Voice Command,Augmented Reality (AR),Intelligent personal assistant,Voice Recognition,Face Recognition,Barometer,In-screen fingerprint sensor,Hall,Heart rate sensor,Fingerprint sensor,Light sensor,Proximity sensor,Step counter,Display_Score,Performance_Score,Camera_Score,Battery_Score,Camera Prefs,Battery Prefs,Performance Prefs,Display Prefs
Samsung,SM-A707F/DSM Galaxy A70s 2019 Standard Edition Global Dual SIM TD-LTE,22999,19-Sep,187,Android,Google Android 9.0 (Pie),2000,Snapdragon 675,200150,6,128,4,170.3,1080x2400,393,1,Qualcomm Adreno 612,26541,2,1,1,1,1,25,4500,1.8,64.4,1.8,"EIS
  , EIS (video)
  , Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Refocus
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch
  , Face retouch (video)
  , Intelligent scene detection",18,32,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,39301,256691,8466.666667,29500,1172158.667,3254458.667,25746367.67,4224757.667
Samsung,SM-A715F/DSM Galaxy A71 2019 Premium Edition Global Dual SIM TD-LTE 128GB,26910,20-Feb,179,Android,Google Android 10 (Q),2200,Snapdragon 730,251169,8,128,4,169.5,1080x2400,394,1,Qualcomm Adreno 618,52700,2,1,1,1,1,25,4500,0.8,63.7,1.8,"EIS
 , EIS (video)
 , Pixel unification
 , HDR photo
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",14,32,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,39401,337869,7466.666667,29500,1153436.667,3334736.667,33863267.67,4314935.667
Samsung,SM-G770F/DSM Galaxy S10 Lite Dual SIM TD-LTE IN 128GB,36000,20-Feb,186,Android,Google Android 10 (Q),2842,Snapdragon 855,422995,8,128,4,169.5,1080x2400,394,1,Qualcomm Adreno 640,106829,2,2,0,1,1,10,4500,0.8,48,2,"OIS
 , OIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,32,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,39401,570244,6800,14500,1304145,2066445,57085101,4531644
Samsung,SM-G770F/DSM Galaxy S10 Lite Dual SIM TD-LTE IN 512GB,45999,20-Mar,186,Android,Google Android 10 (Q),2842,Snapdragon 855,422995,8,512,4,169.5,1080x2400,394,1,Qualcomm Adreno 640,106829,2,2,0,1,1,10,4500,0.8,48,2,"OIS
 , OIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,32,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,39401,570244,6800,14500,1304145,2066445,57085101,4531644
Samsung,SM-G780F/DS Galaxy S20 FE Global Dual SIM TD-LTE 128GB / SM-G780F/DSM,44990,20-Oct,190,Android,Google Android 10 (Q),2730,Exynos 990,519787,6,128,5,164,1080x2400,408,1,ARM Mali-G77 MP11,82052.5,2,2,0,1,1,25,4500,1.8,12.2,1.8,"EIS (video)
 , OIS
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,32,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,40801,640139.5,8466.666667,29500,1557107.167,3639407.167,64092717.67,4758206.167
Samsung,SM-G980F/DS Galaxy S20 Global Dual SIM TD-LTE 128GB / Galaxy S11,57499,20-Mar,163,Android,Google Android 10 (Q),2730,Exynos 990,519787,8,128,5,158.3,1440x3200,563,1,ARM Mali-G77 MP11,82052.5,2,2,0,1,1,25,4000,1.8,12.2,1.8,"EIS
 , EIS (video)
 , OIS
 , OIS (video)
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",19,10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,56301,642139.5,8466.666667,29000,1574107.167,3606907.167,64307717.67,6309706.167
Samsung,SM-G985F/DS Galaxy S20+ Global Dual SIM TD-LTE 128GB / Galaxy S11+,54999,20-Mar,186,Android,Google Android 10 (Q),2730,Exynos 990,519787,8,128,5,169.5,1440x3200,526,1,ARM Mali-G77 MP11,82052.5,2,2,0,1,1,25,4500,1.8,12.2,1.8,"EIS
 , EIS (video)
 , OIS
 , OIS (video)
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",19,10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,52601,642139.5,8466.666667,29500,1570907.167,3653207.167,64304517.67,5940206.167
Samsung,SM-G988B/DS Galaxy S20 Ultra 5G Global Dual SIM TD-LTE 128GB,69999,20-Mar,222,Android,Google Android 10 (Q),2730,Exynos 990,519787,12,128,5,174.4,1440x3200,511,1,ARM Mali-G77 MP11,82052.5,2,2,0,1,1,45,5000,0.8,108.6,1.8,"EIS
 , EIS (video)
 , OIS
 , OIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",20,39.9,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,51101,646139.5,7466.666667,50000,1493907.167,5704707.167,64722517.67,5813706.167
Samsung,SM-M015G/DS Galaxy M01 2020 Dual SIM TD-LTE APAC 32GB,7199,20-Jun,168,Android,Google Android 10 (Q),2020,Snapdragon 439,88015,3,32,3,144.8,720x1520,295,0,Qualcomm Adreno 505,10069,2,1,1,1,0,10,4000,1.12,13,2.2,"HDR photo
 , Red-eye reduction
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",10,4.9,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,29500,124284,6574.545455,14000,825238.5455,1560358.545,12478474.55,3094858.545
Samsung,SM-M017F/DS Galaxy M01s 2020 Global Dual SIM TD-LTE,9499,20-Jul,168,Android,Google Android 9.0 (Pie),2000,Helio P22,75418,3,32,4,157.9,720x1520,271,0,PowerVR GE8320,11243,1,1,1,1,0,10,4000,1.12,13,1.8,"HDR photo
 , Red-eye reduction
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",10,8,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,27100,113661,7786.666667,14000,933427.6667,1548547.667,11414986.67,2845447.667
Samsung,SM-M107F/DS Galaxy M10s 2019 Global Dual SIM TD-LTE 32GB,8990,19-Sep,169,Android,Google Android 9.0 (Pie),1600,Exynos 7884,94602,3,32,4,162,720x1560,269,1,ARM Mali-G71 MP2,11269,2,1,1,1,1,15,4000,1.12,13,1.9,"HDR photo
  , Red-eye reduction
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",10,8,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,26901,128871,7435.789474,19000,918350.9474,2063207.789,12940436.79,2845406.789
Samsung,SM-M115F/DS Galaxy M11 2020 Global Dual SIM TD-LTE 32GB,9441,20-Jun,197,Android,Google Android 10 (Q),1804,Snapdragon 450,87173,3,32,3,162.4,720x1560,269,0,Qualcomm Adreno 506,13259,2,1,1,1,1,10,5000,1.12,13,1.8,"HDR photo
 , Red-eye reduction
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",10,8,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,26900,124472,7786.666667,15000,945038.6667,1659158.667,12496886.67,2837258.667
Samsung,SM-M115F/DS Galaxy M11 2020 Global Dual SIM TD-LTE 64GB,11498,20-Jun,197,Android,Google Android 10 (Q),1804,Snapdragon 450,87173,4,64,3,162.4,720x1560,269,0,Qualcomm Adreno 506,13259,2,1,1,1,1,10,5000,1.12,13,1.8,"HDR photo
 , Red-eye reduction
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch",10,8,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,26900,125472,7786.666667,15000,946038.6667,1660158.667,12596886.67,2838258.667
Samsung,SM-M215F/DS Galaxy M21 Global Dual SIM TD-LTE 128GB,14999,20-Mar,188,Android,Google Android 10 (Q),2300,Exynos 9611,179637,6,128,4,162.1,1080x2340,404,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,6000,0.8,48,2,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",14,19.7,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,40401,233252,6800,21000,974653,2380453,23393401,4301152
Samsung,SM-M215F/DS Galaxy M21 Global Dual SIM TD-LTE 64GB,12499,20-Mar,188,Android,Google Android 10 (Q),2300,Exynos 9611,179637,4,64,4,162.1,1080x2340,404,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,6000,0.8,48,2,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",14,19.7,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,40401,231252,6800,21000,972653,2378453,23193401,4299152
Samsung,SM-M307F/DS Galaxy M30s Global Dual SIM TD-LTE 128GB,16999,19-Oct,188,Android,Google Android 9.0 (Pie),2300,Exynos 9611,179637,6,128,4,162.1,1080x2340,404,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,6000,0.8,48,2,"Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",13,15.9,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,40401,233252,6800,21000,974653,2380453,23393401,4301152
Samsung,SM-M307F/DS Galaxy M30s Global Dual SIM TD-LTE 64GB,14999,19-Oct,188,Android,Google Android 9.0 (Pie),2300,Exynos 9611,179637,4,64,4,162.1,1080x2340,404,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,6000,0.8,48,2,"Pixel unification
  , HDR photo
  , HDR video
  , Red-eye reduction
  , Slow motion video
  , Burst mode
  , Touch focus
  , Macro mode
  , Panorama Photo
  , Face detection
  , Face tagging
  , Smile detection
  , Face retouch",13,15.9,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,40401,231252,6800,21000,972653,2378453,23193401,4299152
Samsung,SM-M315F/DS Galaxy M31 Global Dual SIM TD-LTE 128GB,16499,20-Mar,191,Android,Google Android 10 (Q),2300,Exynos 9611,179637,6,128,4,162.1,1080x2340,404,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,6000,0.8,64.4,1.8,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",14,32,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,40401,233252,7466.666667,21000,1041319.667,2381119.667,23394067.67,4301818.667
Samsung,SM-M315F/DS Galaxy M31 Global Dual SIM TD-LTE 64GB,15499,20-Mar,191,Android,Google Android 10 (Q),2300,Exynos 9611,179637,6,64,4,162.1,1080x2340,404,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,15,6000,0.8,64.4,1.8,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",14,32,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,40401,233252,7466.666667,21000,1041319.667,2381119.667,23394067.67,4301818.667
Samsung,SM-M317F/DS Galaxy M31s Premium Edition Global Dual SIM TD-LTE 128GB,20499,20-Aug,203,Android,Google Android 10 (Q),2300,Exynos 9611,179637,8,128,4,164,1080x2400,408,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,25,6000,0.8,64.4,1.8,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",14,32,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,40801,235252,7466.666667,31000,1053719.667,3383519.667,23604467.67,4353818.667
Samsung,SM-M317F/DS Galaxy M31s Standard Edition Global Dual SIM TD-LTE 128GB,18499,20-Aug,203,Android,Google Android 10 (Q),2300,Exynos 9611,179637,6,128,4,164,1080x2400,408,1,ARM Mali-G72 MP3,20615,2,1,1,1,1,25,6000,0.8,64.4,1.8,"Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",14,32,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,40801,233252,7466.666667,31000,1051719.667,3381519.667,23404467.67,4351818.667
Samsung,SM-N770F/DSM Galaxy Note 10 Lite Premium Edition Dual SIM TD-LTE APAC,36899,20-Feb,199,Android,Google Android 10 (Q),2800,Exynos 9810,313987,8,128,4,170.3,1080x2400,393,1,ARM Mali-G72 MP18,46610,2,1,1,1,1,10,4500,1.8,12.2,1.7,"EIS (video)
 , OIS
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,32,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,39301,400597,8858.823529,14500,1340280.353,1898756.824,40122359.82,4354055.824
Samsung,SM-N770F/DSM Galaxy Note 10 Lite Standard Edition Dual SIM TD-LTE APAC,35099,20-Feb,199,Android,Google Android 10 (Q),2800,Exynos 9810,313987,6,128,4,170.3,1080x2400,393,1,ARM Mali-G72 MP18,46610,2,1,1,1,1,10,4500,1.8,12.2,1.7,"EIS (video)
 , OIS
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,32,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,39301,398597,8858.823529,14500,1338280.353,1896756.824,39922359.82,4352055.824
Samsung,SM-N980F/DS Galaxy Note 20 Global Dual SIM TD-LTE 256GB,75999,20-Aug,192,Android,Google Android 10 (Q),2730,Exynos 990,519787,8,256,5,169.5,1080x2400,394,1,ARM Mali-G77 MP11,82052.5,2,2,0,0,1,25,4300,1.8,12.2,1.8,"EIS
 , EIS (video)
 , OIS
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",18,10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,39401,642139.5,8466.666667,29300,1557507.167,3620007.167,64291117.67,4620006.167
Samsung,SM-N985F/DS Galaxy Note 20 Ultra Global Dual SIM TD-LTE 256GB,104999,20-Aug,208,Android,Google Android 10 (Q),2730,Exynos 990,519787,12,256,5,174.5,1440x3088,496,1,ARM Mali-G77 MP11,82052.5,2,2,0,1,1,25,4500,0.8,108.6,1.8,"EIS
 , EIS (video)
 , OIS
 , OIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",20,10,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,49601,646139.5,7466.666667,29500,1471907.167,3653207.167,64700517.67,5643206.167
Xiaomi,Mi A3 Dual SIM TD-LTE IN 128GB M1906F9SI,14999,19-Aug,173.8,Android,Google Android 9.0 (Pie),2000,Snapdragon 665,143390,6,128,4,154.63,720x1560,282,1,Qualcomm Adreno 616,38288.5,2,1,1,0,1,10,4030,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,32,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,28201,211678.5,7503.910615,14030,1004300.562,1650383.411,21217584.91,3053312.411
Xiaomi,Mi A3 Dual SIM TD-LTE IN 64GB M1906F9SI,12999,19-Aug,173.8,Android,Google Android 9.0 (Pie),2000,Snapdragon 665,143390,4,64,4,154.63,720x1560,282,1,Qualcomm Adreno 616,38288.5,2,1,1,0,1,10,4030,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,32,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,28201,209678.5,7503.910615,14030,1002300.562,1648383.411,21017584.91,3051312.411
Xiaomi,Pocophone Poco F2 Pro 5G Premium Edition Global Dual SIM TD-LTE 256GB M2004J11G,40790,20-May,219,Android,Google Android 10 (Q),2840,Snapdragon 865,581363,8,256,5,169.4,1080x2400,395,1,Qualcomm Adreno 650,146854,2,1,1,0,1,33,4700,0.8,63.7,1.89,"EIS (video)
 , OIS
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,19.7,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,39501,769617,7149.206349,37700,1561738.635,4586267.206,77046050.21,4764566.206
Xiaomi,Pocophone Poco F2 Pro 5G Standard Edition Global Dual SIM TD-LTE 128GB M2004J11G,39990,20-May,219,Android,Google Android 10 (Q),2840,Snapdragon 865,581363,6,128,4,169.4,1080x2400,395,1,Qualcomm Adreno 650,146854,2,1,1,0,1,33,4700,0.8,63.7,1.89,"EIS (video)
 , OIS
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Refocus
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",17,19.7,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,39501,766617,7149.206349,37700,1558738.635,4583267.206,76746050.21,4761566.206
Xiaomi,Pocophone Poco M2 Pro Premium Edition Dual SIM TD-LTE IN 128GB M2003J6CI,17900,20-Aug,209,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,6,128,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,33,5020,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,39500,356344,7503.910615,38020,1184255.062,4205347.911,35719423.91,4351867.911
Xiaomi,Pocophone Poco M2 Pro Premium Edition Dual SIM TD-LTE IN 64GB M2003J6CI,17990,20-Jul,209,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,6,64,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,33,5020,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,39500,356344,7503.910615,38020,1184255.062,4205347.911,35719423.91,4351867.911
Xiaomi,Pocophone Poco M2 Pro Standard Edition Dual SIM TD-LTE IN 64GB M2003J6CI,12999,20-Jul,209,Android,Google Android 10 (Q),2300,Snapdragon 720G,270644,4,64,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,33,5020,0.8,48,1.79,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",15,15.9,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,39500,354344,7503.910615,38020,1182255.062,4203347.911,35519423.91,4349867.911
Xiaomi,Pocophone Poco X2 Premium Edition Dual SIM TD-LTE IN 256GB M1912G7BI,26999,20-Feb,208,Android,Google Android 10 (Q),2200,Snapdragon 730G,274094,8,256,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,27,4500,0.8,64.2,1.89,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,19.9,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,39500,360794,7149.206349,31500,1146714.635,3557443.206,36157549.21,4349443.206
Xiaomi,Pocophone Poco X2 Standard Edition Dual SIM TD-LTE IN 128GB M1912G7BI,17499,20-Feb,208,Android,Google Android 10 (Q),2200,Snapdragon 730G,274094,6,128,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,27,4500,0.8,64.2,1.89,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,19.9,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,39500,358794,7149.206349,31500,1144714.635,3555443.206,35957549.21,4347443.206
Xiaomi,Pocophone Poco X2 Standard Edition Dual SIM TD-LTE IN 64GB,16499,20-Feb,208,Android,Google Android 10 (Q),2200,Snapdragon 730G,274094,6,64,4,169.4,1080x2400,395,0,Qualcomm Adreno 618,52700,2,1,1,1,1,27,4500,0.8,64.2,1.89,"EIS (video)
 , Pixel unification
 , HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Face retouch (video)
 , Intelligent scene detection",16,19.9,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,39500,358794,7149.206349,31500,1144714.635,3555443.206,35957549.21,4347443.206
Xiaomi,Redmi 7 Standard Edition Dual SIM TD-LTE IN 32GB M1810F6LI,8490,19-Apr,180,Android,Google Android 9.0 (Pie),1800,Snapdragon 632,118489,2,32,3,159,1520x720,269,0,Qualcomm Adreno 506,13259,2,1,1,1,0,10,4000,1.25,12.2,2.2,"HDR photo
 , HDR video
 , Red-eye reduction
 , Slow motion video
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection
 , Face tagging
 , Smile detection
 , Face retouch
 , Intelligent scene detection",13,8,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,26900,154748,6704.545455,14000,866102.5455,1588352.545,15522404.55,2865452.545
Xiaomi,Redmi 7A Dual SIM TD-LTE IN 16GB M1903C3EI / MZB7995IN / MZB7798IN / MZB7799IN,6499,19-Jul,165,Android,Google Android 9.0 (Pie),1950,Snapdragon 439,88015,2,16,3,138.4,720x1440,295,0,Qualcomm Adreno 505,10069,2,1,1,1,0,10,4000,1.25,12.2,2.2,"HDR photo
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection",5,4.9,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,29500,122584,6704.545455,14000,836538.5455,1558788.545,12308604.55,3093288.545
Xiaomi,Redmi 7A Dual SIM TD-LTE IN 32GB M1903C3EI / MZB7989IN / MZB7800IN / MZB8008IN,7150,19-Jul,165,Android,Google Android 9.0 (Pie),1950,Snapdragon 439,88015,2,32,3,138.4,720x1440,295,0,Qualcomm Adreno 505,10069,2,1,1,1,0,10,4000,1.25,12.2,2.2,"HDR photo
 , Burst mode
 , Touch focus
 , Panorama Photo
 , Face detection",5,4.9,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,29500,122584,6704.545455,14000,836538.5455,1558788.545,12308604.55,3093288.545
Xiaomi,Redmi 8A Dual Premium Edition Dual SIM TD-LTE IN 32GB M2001C3K3I / Redmi 8A Pro,7999,20-Feb,188,Android,Google Android 9.0 (Pie),1950,Snapdragon 439,88015,3,32,3,157.91,720x1520,271,0,Qualcomm Adreno 505,10069,2,1,1,1,1,18,5000,1.12,13.1,2.2,"HDR photo
 , Burst mode
 , Touch focus
 , Macro mode
 , Panorama Photo
 , Face detection",6,8,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,27100,123584,6574.545455,23000,831138.5455,2457258.545,12415074.55,2863158.545
